"x","y","xend","yend","clust","line"
274,1.21018582150068,274,0,1,0
275.25,1.21018582150068,276.5,1.21018582150068,1,0
276.5,1.21018582150068,276.5,0.919869726384767,1,0
276.5,0.919869726384767,275.5,0.919869726384767,1,0
275.5,0.919869726384767,275.5,0.526110871000466,1,0
275.5,0.526110871000466,275,0.526110871000466,1,0
275,0.526110871000466,275,0,1,0
275.5,0.526110871000466,276,0.526110871000466,1,0
276,0.526110871000466,276,0,1,0
276.5,0.919869726384767,277.5,0.919869726384767,1,0
277.5,0.919869726384767,277.5,0.743533735608745,1,0
277.5,0.743533735608745,277,0.743533735608745,1,0
277,0.743533735608745,277,0,1,0
277.5,0.743533735608745,278,0.743533735608745,1,0
278,0.743533735608745,278,0,1,0
278.453125,3.20998741706222,284.71875,3.20998741706222,1,0
284.71875,3.20998741706222,284.71875,2.49921393787954,1,0
284.71875,2.49921393787954,281.3125,2.49921393787954,1,0
281.3125,2.49921393787954,281.3125,1.95657116033886,1,0
281.3125,1.95657116033886,279.75,1.95657116033886,1,0
279.75,1.95657116033886,279.75,1.10328058486794,1,0
279.75,1.10328058486794,279,1.10328058486794,1,0
279,1.10328058486794,279,0,1,0
279.75,1.10328058486794,280.5,1.10328058486794,1,0
280.5,1.10328058486794,280.5,0.78733171129028,1,0
280.5,0.78733171129028,280,0.78733171129028,1,0
280,0.78733171129028,280,0,1,0
280.5,0.78733171129028,281,0.78733171129028,1,0
281,0.78733171129028,281,0,1,0
281.3125,1.95657116033886,282.875,1.95657116033886,1,0
282.875,1.95657116033886,282.875,1.53573396749865,1,0
282.875,1.53573396749865,282,1.53573396749865,1,0
282,1.53573396749865,282,0,1,0
282.875,1.53573396749865,283.75,1.53573396749865,1,0
283.75,1.53573396749865,283.75,0.857627665585546,1,0
283.75,0.857627665585546,283,0.857627665585546,1,0
283,0.857627665585546,283,0,1,0
283.75,0.857627665585546,284.5,0.857627665585546,1,0
284.5,0.857627665585546,284.5,0.733807253914603,1,0
284.5,0.733807253914603,284,0.733807253914603,1,0
284,0.733807253914603,284,0,1,0
284.5,0.733807253914603,285,0.733807253914603,1,0
285,0.733807253914603,285,0,1,0
284.71875,2.49921393787954,288.125,2.49921393787954,1,0
288.125,2.49921393787954,288.125,2.05385691440399,1,0
288.125,2.05385691440399,286.75,2.05385691440399,1,0
286.75,2.05385691440399,286.75,1.39820484270494,1,0
286.75,1.39820484270494,286,1.39820484270494,1,0
286,1.39820484270494,286,0,1,0
286.75,1.39820484270494,287.5,1.39820484270494,1,0
287.5,1.39820484270494,287.5,0.898587070217834,1,0
287.5,0.898587070217834,287,0.898587070217834,1,0
287,0.898587070217834,287,0,1,0
287.5,0.898587070217834,288,0.898587070217834,1,0
288,0.898587070217834,288,0,1,0
288.125,2.05385691440399,289.5,2.05385691440399,1,0
289.5,2.05385691440399,289.5,1.48096354807322,1,0
289.5,1.48096354807322,289,1.48096354807322,1,0
289,1.48096354807322,289,0,1,0
289.5,1.48096354807322,290,1.48096354807322,1,0
290,1.48096354807322,290,0,1,0
275.7763671875,4.83219061058837,294.40625,4.83219061058837,1,0
294.40625,4.83219061058837,294.40625,4.50644488293216,1,0
294.40625,4.50644488293216,292.5,4.50644488293216,1,0
292.5,4.50644488293216,292.5,2.40846818636663,1,0
292.5,2.40846818636663,291.5,2.40846818636663,1,0
291.5,2.40846818636663,291.5,1.19986577642065,1,0
291.5,1.19986577642065,291,1.19986577642065,1,0
291,1.19986577642065,291,0,1,0
291.5,1.19986577642065,292,1.19986577642065,1,0
292,1.19986577642065,292,0,1,0
292.5,2.40846818636663,293.5,2.40846818636663,1,0
293.5,2.40846818636663,293.5,1.77778463015495,1,0
293.5,1.77778463015495,293,1.77778463015495,1,0
293,1.77778463015495,293,0,1,0
293.5,1.77778463015495,294,1.77778463015495,1,0
294,1.77778463015495,294,0,1,0
294.40625,4.50644488293216,296.3125,4.50644488293216,1,0
296.3125,4.50644488293216,296.3125,3.76267961862889,1,0
296.3125,3.76267961862889,295,3.76267961862889,1,0
295,3.76267961862889,295,0,1,0
296.3125,3.76267961862889,297.625,3.76267961862889,1,0
297.625,3.76267961862889,297.625,3.02535370260768,1,0
297.625,3.02535370260768,296.5,3.02535370260768,1,0
296.5,3.02535370260768,296.5,1.37467232567712,1,0
296.5,1.37467232567712,296,1.37467232567712,1,0
296,1.37467232567712,296,0,1,0
296.5,1.37467232567712,297,1.37467232567712,1,0
297,1.37467232567712,297,0,1,0
297.625,3.02535370260768,298.75,3.02535370260768,1,0
298.75,3.02535370260768,298.75,1.76673989136776,1,0
298.75,1.76673989136776,298,1.76673989136776,1,0
298,1.76673989136776,298,0,1,0
298.75,1.76673989136776,299.5,1.76673989136776,1,0
299.5,1.76673989136776,299.5,1.28378860062501,1,0
299.5,1.28378860062501,299,1.28378860062501,1,0
299,1.28378860062501,299,0,1,0
299.5,1.28378860062501,300,1.28378860062501,1,0
300,1.28378860062501,300,0,1,0
252.246398925781,9.37328901643679,344.45458984375,9.37328901643679,3,0
344.45458984375,9.37328901643679,344.45458984375,7.82773437846752,3,0
344.45458984375,7.82773437846752,302.765625,7.82773437846752,3,0
302.765625,7.82773437846752,302.765625,5.61443053332914,3,0
302.765625,5.61443053332914,301,5.61443053332914,3,0
301,5.61443053332914,301,0,3,0
302.765625,5.61443053332914,304.53125,5.61443053332914,3,0
304.53125,5.61443053332914,304.53125,4.084645120097,3,0
304.53125,4.084645120097,302.75,4.084645120097,3,0
302.75,4.084645120097,302.75,2.54244043945723,3,0
302.75,2.54244043945723,302,2.54244043945723,3,0
302,2.54244043945723,302,0,3,0
302.75,2.54244043945723,303.5,2.54244043945723,3,0
303.5,2.54244043945723,303.5,1.81981715958677,3,0
303.5,1.81981715958677,303,1.81981715958677,3,0
303,1.81981715958677,303,0,3,0
303.5,1.81981715958677,304,1.81981715958677,3,0
304,1.81981715958677,304,0,3,0
304.53125,4.084645120097,306.3125,4.084645120097,3,0
306.3125,4.084645120097,306.3125,3.17993195282234,3,0
306.3125,3.17993195282234,305,3.17993195282234,3,0
305,3.17993195282234,305,0,3,0
306.3125,3.17993195282234,307.625,3.17993195282234,3,0
307.625,3.17993195282234,307.625,2.60574949357014,3,0
307.625,2.60574949357014,306.5,2.60574949357014,3,0
306.5,2.60574949357014,306.5,1.52752791726247,3,0
306.5,1.52752791726247,306,1.52752791726247,3,0
306,1.52752791726247,306,0,3,0
306.5,1.52752791726247,307,1.52752791726247,3,0
307,1.52752791726247,307,0,3,0
307.625,2.60574949357014,308.75,2.60574949357014,3,0
308.75,2.60574949357014,308.75,1.94935610194586,3,0
308.75,1.94935610194586,308,1.94935610194586,3,0
308,1.94935610194586,308,0,3,0
308.75,1.94935610194586,309.5,1.94935610194586,3,0
309.5,1.94935610194586,309.5,1.24807419843743,3,0
309.5,1.24807419843743,309,1.24807419843743,3,0
309,1.24807419843743,309,0,3,0
309.5,1.24807419843743,310,1.24807419843743,3,0
310,1.24807419843743,310,0,3,0
344.45458984375,7.82773437846752,386.1435546875,7.82773437846752,3,0
386.1435546875,7.82773437846752,386.1435546875,6.6011489833456,3,0
386.1435546875,6.6011489833456,356.484375,6.6011489833456,3,0
356.484375,6.6011489833456,356.484375,5.27840411889201,3,0
356.484375,5.27840411889201,328.46875,5.27840411889201,3,0
328.46875,5.27840411889201,328.46875,4.41515800403168,3,0
328.46875,4.41515800403168,313.0625,4.41515800403168,3,0
313.0625,4.41515800403168,313.0625,3.62979832438085,3,0
313.0625,3.62979832438085,311.5,3.62979832438085,3,0
311.5,3.62979832438085,311.5,2.08168571260584,3,0
311.5,2.08168571260584,311,2.08168571260584,3,0
311,2.08168571260584,311,0,3,0
311.5,2.08168571260584,312,2.08168571260584,3,0
312,2.08168571260584,312,0,3,0
313.0625,3.62979832438085,314.625,3.62979832438085,3,0
314.625,3.62979832438085,314.625,3.07567617667195,3,0
314.625,3.07567617667195,313,3.07567617667195,3,0
313,3.07567617667195,313,0,3,0
314.625,3.07567617667195,316.25,3.07567617667195,3,0
316.25,3.07567617667195,316.25,2.09638084560809,3,0
316.25,2.09638084560809,314.75,2.09638084560809,3,0
314.75,2.09638084560809,314.75,1.53830386920248,3,0
314.75,1.53830386920248,314,1.53830386920248,3,0
314,1.53830386920248,314,0,3,0
314.75,1.53830386920248,315.5,1.53830386920248,3,0
315.5,1.53830386920248,315.5,1.03727574144443,3,0
315.5,1.03727574144443,315,1.03727574144443,3,0
315,1.03727574144443,315,0,3,0
315.5,1.03727574144443,316,1.03727574144443,3,0
316,1.03727574144443,316,0,3,0
316.25,2.09638084560809,317.75,2.09638084560809,3,0
317.75,2.09638084560809,317.75,1.98894941180968,3,0
317.75,1.98894941180968,317,1.98894941180968,3,0
317,1.98894941180968,317,0,3,0
317.75,1.98894941180968,318.5,1.98894941180968,3,0
318.5,1.98894941180968,318.5,1.18303639594899,3,0
318.5,1.18303639594899,318,1.18303639594899,3,0
318,1.18303639594899,318,0,3,0
318.5,1.18303639594899,319,1.18303639594899,3,0
319,1.18303639594899,319,0,3,0
328.46875,4.41515800403168,343.875,4.41515800403168,3,0
343.875,4.41515800403168,343.875,3.99932032389765,3,0
343.875,3.99932032389765,327.3203125,3.99932032389765,3,0
327.3203125,3.99932032389765,327.3203125,3.43295243119862,3,0
327.3203125,3.43295243119862,320.75,3.43295243119862,3,0
320.75,3.43295243119862,320.75,1.85895193733252,3,0
320.75,1.85895193733252,320,1.85895193733252,3,0
320,1.85895193733252,320,0,3,0
320.75,1.85895193733252,321.5,1.85895193733252,3,0
321.5,1.85895193733252,321.5,1.32882784316394,3,0
321.5,1.32882784316394,321,1.32882784316394,3,0
321,1.32882784316394,321,0,3,0
321.5,1.32882784316394,322,1.32882784316394,3,0
322,1.32882784316394,322,0,3,0
327.3203125,3.43295243119862,333.890625,3.43295243119862,3,0
333.890625,3.43295243119862,333.890625,3.02209995761861,3,0
333.890625,3.02209995761861,327.59375,3.02209995761861,3,0
327.59375,3.02209995761861,327.59375,2.33372834356517,3,0
327.59375,2.33372834356517,324.625,2.33372834356517,3,0
324.625,2.33372834356517,324.625,1.54341969779396,3,0
324.625,1.54341969779396,323.5,1.54341969779396,3,0
323.5,1.54341969779396,323.5,0.802622083136354,3,0
323.5,0.802622083136354,323,0.802622083136354,3,0
323,0.802622083136354,323,0,3,0
323.5,0.802622083136354,324,0.802622083136354,3,0
324,0.802622083136354,324,0,3,0
324.625,1.54341969779396,325.75,1.54341969779396,3,0
325.75,1.54341969779396,325.75,1.27317503509607,3,0
325.75,1.27317503509607,325,1.27317503509607,3,0
325,1.27317503509607,325,0,3,0
325.75,1.27317503509607,326.5,1.27317503509607,3,0
326.5,1.27317503509607,326.5,0.961558347259556,3,0
326.5,0.961558347259556,326,0.961558347259556,3,0
326,0.961558347259556,326,0,3,0
326.5,0.961558347259556,327,0.961558347259556,3,0
327,0.961558347259556,327,0,3,0
327.59375,2.33372834356517,330.5625,2.33372834356517,3,0
330.5625,2.33372834356517,330.5625,1.99312224001899,3,0
330.5625,1.99312224001899,328.5,1.99312224001899,3,0
328.5,1.99312224001899,328.5,1.11178107821237,3,0
328.5,1.11178107821237,328,1.11178107821237,3,0
328,1.11178107821237,328,0,3,0
328.5,1.11178107821237,329,1.11178107821237,3,0
329,1.11178107821237,329,0,3,0
330.5625,1.99312224001899,332.625,1.99312224001899,3,0
332.625,1.99312224001899,332.625,1.61321375405051,3,0
332.625,1.61321375405051,330.75,1.61321375405051,3,0
330.75,1.61321375405051,330.75,1.16352927453181,3,0
330.75,1.16352927453181,330,1.16352927453181,3,0
330,1.16352927453181,330,0,3,0
330.75,1.16352927453181,331.5,1.16352927453181,3,0
331.5,1.16352927453181,331.5,1.0295194289018,3,0
331.5,1.0295194289018,331,1.0295194289018,3,0
331,1.0295194289018,331,0,3,0
331.5,1.0295194289018,332,1.0295194289018,3,0
332,1.0295194289018,332,0,3,0
332.625,1.61321375405051,334.5,1.61321375405051,3,0
334.5,1.61321375405051,334.5,1.30155452749039,3,0
334.5,1.30155452749039,333.5,1.30155452749039,3,0
333.5,1.30155452749039,333.5,0.845393040892922,3,0
333.5,0.845393040892922,333,0.845393040892922,3,0
333,0.845393040892922,333,0,3,0
333.5,0.845393040892922,334,0.845393040892922,3,0
334,0.845393040892922,334,0,3,0
334.5,1.30155452749039,335.5,1.30155452749039,3,0
335.5,1.30155452749039,335.5,0.941261839347607,3,0
335.5,0.941261839347607,335,0.941261839347607,3,0
335,0.941261839347607,335,0,3,0
335.5,0.941261839347607,336,0.941261839347607,3,0
336,0.941261839347607,336,0,3,0
333.890625,3.02209995761861,340.1875,3.02209995761861,3,0
340.1875,3.02209995761861,340.1875,2.58391497188243,3,0
340.1875,2.58391497188243,338.5,2.58391497188243,3,0
338.5,2.58391497188243,338.5,1.84261447036478,3,0
338.5,1.84261447036478,337.5,1.84261447036478,3,0
337.5,1.84261447036478,337.5,1.06795144972566,3,0
337.5,1.06795144972566,337,1.06795144972566,3,0
337,1.06795144972566,337,0,3,0
337.5,1.06795144972566,338,1.06795144972566,3,0
338,1.06795144972566,338,0,3,0
338.5,1.84261447036478,339.5,1.84261447036478,3,0
339.5,1.84261447036478,339.5,1.1723092103218,3,0
339.5,1.1723092103218,339,1.1723092103218,3,0
339,1.1723092103218,339,0,3,0
339.5,1.1723092103218,340,1.1723092103218,3,0
340,1.1723092103218,340,0,3,0
340.1875,2.58391497188243,341.875,2.58391497188243,3,0
341.875,2.58391497188243,341.875,1.8834369738282,3,0
341.875,1.8834369738282,341,1.8834369738282,3,0
341,1.8834369738282,341,0,3,0
341.875,1.8834369738282,342.75,1.8834369738282,3,0
342.75,1.8834369738282,342.75,1.14758528406638,3,0
342.75,1.14758528406638,342,1.14758528406638,3,0
342,1.14758528406638,342,0,3,0
342.75,1.14758528406638,343.5,1.14758528406638,3,0
343.5,1.14758528406638,343.5,0.922264945602529,3,0
343.5,0.922264945602529,343,0.922264945602529,3,0
343,0.922264945602529,343,0,3,0
343.5,0.922264945602529,344,0.922264945602529,3,0
344,0.922264945602529,344,0,3,0
343.875,3.99932032389765,360.4296875,3.99932032389765,3,0
360.4296875,3.99932032389765,360.4296875,3.80238920416463,3,0
360.4296875,3.80238920416463,352.3125,3.80238920416463,3,0
352.3125,3.80238920416463,352.3125,2.84862769455695,3,0
352.3125,2.84862769455695,348.5625,2.84862769455695,3,0
348.5625,2.84862769455695,348.5625,1.94899388344314,3,0
348.5625,1.94899388344314,346.625,1.94899388344314,3,0
346.625,1.94899388344314,346.625,1.46026527418277,3,0
346.625,1.46026527418277,345.5,1.46026527418277,3,0
345.5,1.46026527418277,345.5,0.968618936706532,3,0
345.5,0.968618936706532,345,0.968618936706532,3,0
345,0.968618936706532,345,0,3,0
345.5,0.968618936706532,346,0.968618936706532,3,0
346,0.968618936706532,346,0,3,0
346.625,1.46026527418277,347.75,1.46026527418277,3,0
347.75,1.46026527418277,347.75,1.23931388702629,3,0
347.75,1.23931388702629,347,1.23931388702629,3,0
347,1.23931388702629,347,0,3,0
347.75,1.23931388702629,348.5,1.23931388702629,3,0
348.5,1.23931388702629,348.5,1.0459759195359,3,0
348.5,1.0459759195359,348,1.0459759195359,3,0
348,1.0459759195359,348,0,3,0
348.5,1.0459759195359,349,1.0459759195359,3,0
349,1.0459759195359,349,0,3,0
348.5625,1.94899388344314,350.5,1.94899388344314,3,0
350.5,1.94899388344314,350.5,1.57268614309536,3,0
350.5,1.57268614309536,350,1.57268614309536,3,0
350,1.57268614309536,350,0,3,0
350.5,1.57268614309536,351,1.57268614309536,3,0
351,1.57268614309536,351,0,3,0
352.3125,2.84862769455695,356.0625,2.84862769455695,3,0
356.0625,2.84862769455695,356.0625,2.1973918624649,3,0
356.0625,2.1973918624649,353.625,2.1973918624649,3,0
353.625,2.1973918624649,353.625,1.67059943935201,3,0
353.625,1.67059943935201,352.5,1.67059943935201,3,0
352.5,1.67059943935201,352.5,0.810868362454687,3,0
352.5,0.810868362454687,352,0.810868362454687,3,0
352,0.810868362454687,352,0,3,0
352.5,0.810868362454687,353,0.810868362454687,3,0
353,0.810868362454687,353,0,3,0
353.625,1.67059943935201,354.75,1.67059943935201,3,0
354.75,1.67059943935201,354.75,1.24922624633836,3,0
354.75,1.24922624633836,354,1.24922624633836,3,0
354,1.24922624633836,354,0,3,0
354.75,1.24922624633836,355.5,1.24922624633836,3,0
355.5,1.24922624633836,355.5,0.842622404764919,3,0
355.5,0.842622404764919,355,0.842622404764919,3,0
355,0.842622404764919,355,0,3,0
355.5,0.842622404764919,356,0.842622404764919,3,0
356,0.842622404764919,356,0,3,0
356.0625,2.1973918624649,358.5,2.1973918624649,3,0
358.5,2.1973918624649,358.5,1.78493980280799,3,0
358.5,1.78493980280799,357.5,1.78493980280799,3,0
357.5,1.78493980280799,357.5,1.15013831220521,3,0
357.5,1.15013831220521,357,1.15013831220521,3,0
357,1.15013831220521,357,0,3,0
357.5,1.15013831220521,358,1.15013831220521,3,0
358,1.15013831220521,358,0,3,0
358.5,1.78493980280799,359.5,1.78493980280799,3,0
359.5,1.78493980280799,359.5,1.20405225242697,3,0
359.5,1.20405225242697,359,1.20405225242697,3,0
359,1.20405225242697,359,0,3,0
359.5,1.20405225242697,360,1.20405225242697,3,0
360,1.20405225242697,360,0,3,0
360.4296875,3.80238920416463,368.546875,3.80238920416463,3,0
368.546875,3.80238920416463,368.546875,3.01877612345415,3,0
368.546875,3.01877612345415,364.21875,3.01877612345415,3,0
364.21875,3.01877612345415,364.21875,2.29289384675539,3,0
364.21875,2.29289384675539,362.5,2.29289384675539,3,0
362.5,2.29289384675539,362.5,1.62983334159859,3,0
362.5,1.62983334159859,361.5,1.62983334159859,3,0
361.5,1.62983334159859,361.5,1.04813263551607,3,0
361.5,1.04813263551607,361,1.04813263551607,3,0
361,1.04813263551607,361,0,3,0
361.5,1.04813263551607,362,1.04813263551607,3,0
362,1.04813263551607,362,0,3,0
362.5,1.62983334159859,363.5,1.62983334159859,3,0
363.5,1.62983334159859,363.5,1.21175375345995,3,0
363.5,1.21175375345995,363,1.21175375345995,3,0
363,1.21175375345995,363,0,3,0
363.5,1.21175375345995,364,1.21175375345995,3,0
364,1.21175375345995,364,0,3,0
364.21875,2.29289384675539,365.9375,2.29289384675539,3,0
365.9375,2.29289384675539,365.9375,1.66788712217671,3,0
365.9375,1.66788712217671,365,1.66788712217671,3,0
365,1.66788712217671,365,0,3,0
365.9375,1.66788712217671,366.875,1.66788712217671,3,0
366.875,1.66788712217671,366.875,1.38360408363235,3,0
366.875,1.38360408363235,366,1.38360408363235,3,0
366,1.38360408363235,366,0,3,0
366.875,1.38360408363235,367.75,1.38360408363235,3,0
367.75,1.38360408363235,367.75,1.13265186938143,3,0
367.75,1.13265186938143,367,1.13265186938143,3,0
367,1.13265186938143,367,0,3,0
367.75,1.13265186938143,368.5,1.13265186938143,3,0
368.5,1.13265186938143,368.5,0.826090843305164,3,0
368.5,0.826090843305164,368,0.826090843305164,3,0
368,0.826090843305164,368,0,3,0
368.5,0.826090843305164,369,0.826090843305164,3,0
369,0.826090843305164,369,0,3,0
368.546875,3.01877612345415,372.875,3.01877612345415,3,0
372.875,3.01877612345415,372.875,2.37717768943601,3,0
372.875,2.37717768943601,370.75,2.37717768943601,3,0
370.75,2.37717768943601,370.75,1.45332060297609,3,0
370.75,1.45332060297609,370,1.45332060297609,3,0
370,1.45332060297609,370,0,3,0
370.75,1.45332060297609,371.5,1.45332060297609,3,0
371.5,1.45332060297609,371.5,0.675702601049681,3,0
371.5,0.675702601049681,371,0.675702601049681,3,0
371,0.675702601049681,371,0,3,0
371.5,0.675702601049681,372,0.675702601049681,3,0
372,0.675702601049681,372,0,3,0
372.875,2.37717768943601,375,2.37717768943601,3,0
375,2.37717768943601,375,1.95587406089933,3,0
375,1.95587406089933,373.5,1.95587406089933,3,0
373.5,1.95587406089933,373.5,1.27221828139719,3,0
373.5,1.27221828139719,373,1.27221828139719,3,0
373,1.27221828139719,373,0,3,0
373.5,1.27221828139719,374,1.27221828139719,3,0
374,1.27221828139719,374,0,3,0
375,1.95587406089933,376.5,1.95587406089933,3,0
376.5,1.95587406089933,376.5,1.66190918574689,3,0
376.5,1.66190918574689,375.5,1.66190918574689,3,0
375.5,1.66190918574689,375.5,0.999035130352771,3,0
375.5,0.999035130352771,375,0.999035130352771,3,0
375,0.999035130352771,375,0,3,0
375.5,0.999035130352771,376,0.999035130352771,3,0
376,0.999035130352771,376,0,3,0
376.5,1.66190918574689,377.5,1.66190918574689,3,0
377.5,1.66190918574689,377.5,1.42878393166955,3,0
377.5,1.42878393166955,377,1.42878393166955,3,0
377,1.42878393166955,377,0,3,0
377.5,1.42878393166955,378,1.42878393166955,3,0
378,1.42878393166955,378,0,3,0
356.484375,5.27840411889201,384.5,5.27840411889201,3,0
384.5,5.27840411889201,384.5,4.49471533807156,3,0
384.5,4.49471533807156,380.6875,4.49471533807156,3,0
380.6875,4.49471533807156,380.6875,3.25676115071006,3,0
380.6875,3.25676115071006,379.5,3.25676115071006,3,0
379.5,3.25676115071006,379.5,1.88235127451452,3,0
379.5,1.88235127451452,379,1.88235127451452,3,0
379,1.88235127451452,379,0,3,0
379.5,1.88235127451452,380,1.88235127451452,3,0
380,1.88235127451452,380,0,3,0
380.6875,3.25676115071006,381.875,3.25676115071006,3,0
381.875,3.25676115071006,381.875,2.93932573122705,3,0
381.875,2.93932573122705,381,2.93932573122705,3,0
381,2.93932573122705,381,0,3,0
381.875,2.93932573122705,382.75,2.93932573122705,3,0
382.75,2.93932573122705,382.75,2.21292649654405,3,0
382.75,2.21292649654405,382,2.21292649654405,3,0
382,2.21292649654405,382,0,3,0
382.75,2.21292649654405,383.5,2.21292649654405,3,0
383.5,2.21292649654405,383.5,1.23212172847272,3,0
383.5,1.23212172847272,383,1.23212172847272,3,0
383,1.23212172847272,383,0,3,0
383.5,1.23212172847272,384,1.23212172847272,3,0
384,1.23212172847272,384,0,3,0
384.5,4.49471533807156,388.3125,4.49471533807156,3,0
388.3125,4.49471533807156,388.3125,3.75622325212991,3,0
388.3125,3.75622325212991,385.75,3.75622325212991,3,0
385.75,3.75622325212991,385.75,2.35499594752889,3,0
385.75,2.35499594752889,385,2.35499594752889,3,0
385,2.35499594752889,385,0,3,0
385.75,2.35499594752889,386.5,2.35499594752889,3,0
386.5,2.35499594752889,386.5,1.79073479609316,3,0
386.5,1.79073479609316,386,1.79073479609316,3,0
386,1.79073479609316,386,0,3,0
386.5,1.79073479609316,387,1.79073479609316,3,0
387,1.79073479609316,387,0,3,0
388.3125,3.75622325212991,390.875,3.75622325212991,3,0
390.875,3.75622325212991,390.875,2.71770150184398,3,0
390.875,2.71770150184398,388.875,2.71770150184398,3,0
388.875,2.71770150184398,388.875,1.68339822418399,3,0
388.875,1.68339822418399,388,1.68339822418399,3,0
388,1.68339822418399,388,0,3,0
388.875,1.68339822418399,389.75,1.68339822418399,3,0
389.75,1.68339822418399,389.75,1.33665047434639,3,0
389.75,1.33665047434639,389,1.33665047434639,3,0
389,1.33665047434639,389,0,3,0
389.75,1.33665047434639,390.5,1.33665047434639,3,0
390.5,1.33665047434639,390.5,0.610052381445029,3,0
390.5,0.610052381445029,390,0.610052381445029,3,0
390,0.610052381445029,390,0,3,0
390.5,0.610052381445029,391,0.610052381445029,3,0
391,0.610052381445029,391,0,3,0
390.875,2.71770150184398,392.875,2.71770150184398,3,0
392.875,2.71770150184398,392.875,2.435538391003,3,0
392.875,2.435538391003,392,2.435538391003,3,0
392,2.435538391003,392,0,3,0
392.875,2.435538391003,393.75,2.435538391003,3,0
393.75,2.435538391003,393.75,1.46785858399435,3,0
393.75,1.46785858399435,393,1.46785858399435,3,0
393,1.46785858399435,393,0,3,0
393.75,1.46785858399435,394.5,1.46785858399435,3,0
394.5,1.46785858399435,394.5,0.956230808652349,3,0
394.5,0.956230808652349,394,0.956230808652349,3,0
394,0.956230808652349,394,0,3,0
394.5,0.956230808652349,395,0.956230808652349,3,0
395,0.956230808652349,395,0,3,0
386.1435546875,6.6011489833456,415.802734375,6.6011489833456,3,0
415.802734375,6.6011489833456,415.802734375,5.56445476294694,3,0
415.802734375,5.56445476294694,399.4375,5.56445476294694,3,0
399.4375,5.56445476294694,399.4375,4.27403153197197,3,0
399.4375,4.27403153197197,396.75,4.27403153197197,3,0
396.75,4.27403153197197,396.75,2.30328538508066,3,0
396.75,2.30328538508066,396,2.30328538508066,3,0
396,2.30328538508066,396,0,3,0
396.75,2.30328538508066,397.5,2.30328538508066,3,0
397.5,2.30328538508066,397.5,1.62732425501172,3,0
397.5,1.62732425501172,397,1.62732425501172,3,0
397,1.62732425501172,397,0,3,0
397.5,1.62732425501172,398,1.62732425501172,3,0
398,1.62732425501172,398,0,3,0
399.4375,4.27403153197197,402.125,4.27403153197197,3,0
402.125,4.27403153197197,402.125,3.21607175976631,3,0
402.125,3.21607175976631,399.5,3.21607175976631,3,0
399.5,3.21607175976631,399.5,1.83687168509615,3,0
399.5,1.83687168509615,399,1.83687168509615,3,0
399,1.83687168509615,399,0,3,0
399.5,1.83687168509615,400,1.83687168509615,3,0
400,1.83687168509615,400,0,3,0
402.125,3.21607175976631,404.75,3.21607175976631,3,0
404.75,3.21607175976631,404.75,2.6886280030453,3,0
404.75,2.6886280030453,402.625,2.6886280030453,3,0
402.625,2.6886280030453,402.625,1.86218415768175,3,0
402.625,1.86218415768175,401.5,1.86218415768175,3,0
401.5,1.86218415768175,401.5,0.754595384114977,3,0
401.5,0.754595384114977,401,0.754595384114977,3,0
401,0.754595384114977,401,0,3,0
401.5,0.754595384114977,402,0.754595384114977,3,0
402,0.754595384114977,402,0,3,0
402.625,1.86218415768175,403.75,1.86218415768175,3,0
403.75,1.86218415768175,403.75,1.44738942321585,3,0
403.75,1.44738942321585,403,1.44738942321585,3,0
403,1.44738942321585,403,0,3,0
403.75,1.44738942321585,404.5,1.44738942321585,3,0
404.5,1.44738942321585,404.5,0.618163401711566,3,0
404.5,0.618163401711566,404,0.618163401711566,3,0
404,0.618163401711566,404,0,3,0
404.5,0.618163401711566,405,0.618163401711566,3,0
405,0.618163401711566,405,0,3,0
404.75,2.6886280030453,406.875,2.6886280030453,3,0
406.875,2.6886280030453,406.875,2.35569527810493,3,0
406.875,2.35569527810493,406,2.35569527810493,3,0
406,2.35569527810493,406,0,3,0
406.875,2.35569527810493,407.75,2.35569527810493,3,0
407.75,2.35569527810493,407.75,1.84103587498761,3,0
407.75,1.84103587498761,407,1.84103587498761,3,0
407,1.84103587498761,407,0,3,0
407.75,1.84103587498761,408.5,1.84103587498761,3,0
408.5,1.84103587498761,408.5,1.32099683515566,3,0
408.5,1.32099683515566,408,1.32099683515566,3,0
408,1.32099683515566,408,0,3,0
408.5,1.32099683515566,409,1.32099683515566,3,0
409,1.32099683515566,409,0,3,0
415.802734375,5.56445476294694,432.16796875,5.56445476294694,3,0
432.16796875,5.56445476294694,432.16796875,5.03320988462323,3,0
432.16796875,5.03320988462323,421.8046875,5.03320988462323,3,0
421.8046875,5.03320988462323,421.8046875,4.19195085910328,3,0
421.8046875,4.19195085910328,414.625,4.19195085910328,3,0
414.625,4.19195085910328,414.625,2.96343270637255,3,0
414.625,2.96343270637255,411.625,2.96343270637255,3,0
411.625,2.96343270637255,411.625,2.28502841451862,3,0
411.625,2.28502841451862,410.5,2.28502841451862,3,0
410.5,2.28502841451862,410.5,1.07261650962859,3,0
410.5,1.07261650962859,410,1.07261650962859,3,0
410,1.07261650962859,410,0,3,0
410.5,1.07261650962859,411,1.07261650962859,3,0
411,1.07261650962859,411,0,3,0
411.625,2.28502841451862,412.75,2.28502841451862,3,0
412.75,2.28502841451862,412.75,1.7931164178377,3,0
412.75,1.7931164178377,412,1.7931164178377,3,0
